"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-05-24,513796R-np,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",23.0000
2017-05-24,513796R-np,"Alfie (Incoming)",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",23.0000
2017-05-24,513796R-np,"Calvin LCT",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",23.0000
2017-05-24,513796R-np,Lanwell,APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",23.0000
2017-05-24,513967R,"Alfie (Incoming)",SRN-SAM-1412,"Samsung Galaxy S7 Edge LCD & Digitizer Replacement - Black",229.9900
2017-05-24,513717R,"DATAN INC",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",26.9900
2017-05-24,493697R-tL,"Alfie (Incoming)",APL-001-2115,"LCD Touch Screen Digitizer Assembly for iPhone 6 Black with Tempered Glass (Economy)",14.9900
2017-05-24,509860R,"DATAN INC",APL-001-2116,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - Black",20.9900
2017-05-24,512887R,"DATAN INC",APL-001-0732,"LCD and Touch Screen Digitizer Assembly for iPhone 5C (Economy Plus) - Black",11.9900
2017-05-24,512887R,"DATAN INC",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",20.9900
2017-05-24,512887R,"DATAN INC",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",20.9900
2017-05-24,512887R,"Calvin LCT",APL-001-2136,"LCD Touch Screen Digitizer Assembly for iPhone 6 Plus (Economy Plus) - White",20.9900
2017-05-24,512887R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-24,512221R,"DATAN INC",APL-001-2311,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - Black",34.4900
2017-05-24,512221R,"DATAN INC",APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - White",34.4900
2017-05-24,512221R,Lanwell,APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.9900
2017-05-24,512221R,"DATAN INC",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.9900
2017-05-24,511635R-HN,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-05-24,511635R,"Alfie (Incoming)",SRN-SAM-1393,"Samsung Galaxy S7 LCD With Digitizer Touch Screen - Black Onyx",139.9900
2017-05-24,513430R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",26.9900
2017-05-24,513430R,Laura,BT-BP-30192,"BinTEK™ iPhone 6S 1715mAH Li-Po Premium Battery",10.4900
2017-05-24,513430R,Laura,BT-BP-30192,"BinTEK™ iPhone 6S 1715mAH Li-Po Premium Battery",10.4900
2017-05-24,513430R,Laura,BT-BP-30192,"BinTEK™ iPhone 6S 1715mAH Li-Po Premium Battery",10.4900
