SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
BT-BP-30118,"BinTEK™ LG Optimus F60/BL-41A1H 2020mAH Li-Ion Premium Battery",11,,18.00,6.50,2.49,3.15,7.9900,7.9900,0.0000,,,,,,,,,
BT-BP-30120,"BinTEK™ Motorola Droid Ultra XT1080 EU20 2130mAH Li-Polymer Premium Battery",0,,27.00,6.70,16.74,6.53,14.9900,14.9900,7.9900,9.95,11.00,7.99,9.99,15.46,,,,
BT-BP-30120K,"BinTEK™ Motorola Droid Ultra XT1080 EU20 2130mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,18.9900,,0.0000,,,,,,,,,
BT-BP-30122,"BinTEK™ Motorola Droid Razr HD EV30 2460mAH Li-Polymer Premium Battery",28,,22.00,6.89,5.74,4.03,12.9900,12.9900,0.0000,,,,,,,,,
BT-BP-30122K,"BinTEK™ Motorola Droid Razr HD EV30 2460mAH Li-Polymer Premium Battery with Tools",28,,0.00,0.00,0.00,0.00,16.9900,,0.0000,,,,,,,,,
BT-BP-30124,"BinTEK™ Motorola Droid Razr Maxx HD XT926 EV40 3300mAH Li-Polymer Premium Battery",0,,24.00,6.70,6.01,4.48,12.9900,12.9900,0.0000,,,,,,,,,
BT-BP-30124K,"BinTEK™ Motorola Droid Razr Maxx HD XT926 EV40 3300mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,16.9900,,0.0000,,,,,,,,,
BT-BP-30126K,"BinTEK™ Motorola Moto G XT1031 XT1032 XT1033 ED30 2070mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,16.9900,,0.0000,,,,,,,,,
BT-BP-30128,"BinTEK™ Motorola HP6X 1550mAH Li-Ion Premium Battery",48,,3.20,1.00,0.87,4.07,7.9900,7.9900,0.0000,,,,,,,,,
BT-BP-30130,"BinTEK™ Motorola Moto E XT1021 XT1022 XT1025 EL40/BL40 2000mAH Li-Polymer Premium Battery",0,,20.00,6.43,0.00,3.11,12.9900,12.9900,0.0000,,,,,,,,,
BT-BP-30130K,"BinTEK™ Motorola Moto E XT1021 XT1022 XT1025 EL40/BL40 2000mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,15.9900,,0.0000,,,,,,,,,
BT-BP-30132,"BinTEK™ Motorola Droid Turbo XT1254 EQ40 3900mAH Li-Polymer Premium Battery",0,,20.00,6.89,5.74,3.74,12.9900,12.9900,0.0000,,,,,,,,,11.99
BT-BP-30132K,"BinTEK™ Motorola Droid Turbo XT1254 EQ40 3900mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,15.9900,,0.0000,,,,,,,,,
BT-BP-30134,"BinTEK™ Motorola Moto X 2nd Gen EY30 2300mAH Li-Polymer Premium Battery",0,,25.00,6.50,4.07,4.47,12.9900,12.9900,8.9900,8.99,,,,,,,,
BT-BP-30134K,"BinTEK™ Motorola Moto X 2nd Gen EY30 2300mAH Li-Polymer Premium Battery with Tools",0,,0.00,0.00,0.00,0.00,15.9900,,0.0000,,,,,,,,,
BT-BP-30154,"BinTEK™ Battery for Samsung Galaxy S6 2550mAH Li-Polymer Premium ",57,37,4.75,1.00,0.10,4.85,10.9900,10.9900,7.9900,8.95,10.00,6.99,7.99,15.84,4.49,7.00,8.00,
BT-BP-30154K,"BinTEK™ Battery for Samsung Galaxy S6 2550mAH Li-Polymer Premium  with Tools",57,,0.00,0.00,0.00,0.00,14.9900,,0.0000,,,,,,,,,
BT-BP-30156,"BinTEK™ Battery for Samsung Galaxy S6 Edge 2600mAH Li-Polymer Premium ",17,10,24.00,6.60,9.07,5.01,12.9900,12.9900,0.0000,10.50,7.95,7.99,,15.77,4.49,0.00,8.00,7.99
BT-BP-30156K,"BinTEK™ Battery for Samsung Galaxy S6 Edge 2600mAH Li-Polymer Premium with Tools",17,,0.00,0.00,0.00,0.00,16.9900,,0.0000,,,,,,,,,
BT-BP-30164,"BinTEK™ LG Optimus G2 BL-T7 3000mAH Li-Polymer Premium Battery",19,1,16.00,6.50,2.49,2.84,7.9900,7.9900,0.0000,6.75,7.00,,6.99,,,,,
BT-BP-30164K,"BinTEK™ LG Optimus G2 BL-T7 3000mAH Li-Polymer Premium Battery with Tools",19,,0.00,0.00,0.00,0.00,10.9900,,0.0000,,,,,,,,,
BT-BP-30158,"BinTEK™ Battery for iPod Touch 4 980mAH Li-Polymer Premium ",18,1,20.00,6.70,6.01,3.88,8.9900,8.9900,0.0000,,,,6.99,4.42,4.00,,,6.99
BT-BP-30158K,"BinTEK™ Battery with Tools for iPod Touch 4 980mAH Li-Polymer Premium ",18,,0.00,0.00,0.00,0.00,11.9900,,0.0000,,,,,,,,,
BT-BP-30182,"BINTEK™ Sony L39h Xperia Z1 C6902 C6903 C6906 3000 mAH Li-Polymer Premium Battery",3,,19.00,6.70,16.74,5.33,15.9900,15.9900,0.0000,,,,,9.40,,,25.00,24.99
BT-BP-30182K,"BINTEK™ Sony L39h Xperia Z1 C6902 C6903 C6906 3000 mAH Li-Polymer Premium Battery with Tools",3,,0.00,0.00,0.00,0.00,18.9900,,0.0000,,,,,,,,,
BT-BP-30180,"BinTEK™ Sony XPeria Z L36H 2330mAh Li-Polymer Premium Battery",6,,18.00,6.70,16.74,5.19,15.9900,15.9900,0.0000,,,,,9.40,,,10.00,9.99
BT-BP-30180K,"BinTEK™ Sony XPeria Z L36H 2330mAh Li-Polymer Premium Battery with Premium Tool Kit",6,,0.00,0.00,0.00,0.00,18.9900,,0.0000,,,,,,,,,
BT-BP-30188,"BinTEK™ Battery for Samsung Tab Pro 8.4 4800mAH Li-Polymer Premium ",0,,28.00,6.89,5.74,4.90,13.9900,13.9900,0.0000,,,,,18.41,,,,
BT-BP-30188K,"BinTEK™ Battery with Tools for Samsung Tab Pro 8.4 4800mAH Li-Polymer Premium ",0,,0.00,0.00,0.00,0.00,12.9500,,0.0000,,,,,,,,,
BT-BP-30186,"BINTEK™ Sony Xperia Z3v Dual Battery 3200 mAH Li-Polymer Premium Battery",24,1,21.00,6.50,4.07,3.86,8.9900,8.9900,0.0000,,,,,,,,,
BT-BP-30186K,"BINTEK™ Sony Xperia Z3v Dual Battery 3200 mAH Li-Polymer Premium Battery with Tools",24,,0.00,0.00,0.00,0.00,11.9900,,0.0000,,,,,,,,,
BT-BP-30184,"BINTEK™ Sony Xperia Z3 Dual Battery 3100 mAH Li-Polymer Premium Battery",26,4,18.00,6.50,4.07,3.40,8.9900,8.9900,0.0000,,,4.50,,9.39,,,,12.99
BT-BP-30184K,"BINTEK™ Sony Xperia Z3 Dual Battery 3100 mAH Li-Polymer Premium Battery with Tools",26,,0.00,0.00,0.00,0.00,11.9900,,0.0000,,,,,,,,,
BT-BP-30192,"BinTEK™ Battery for iPhone 6S 1715mAH Li-Po Premium ",79,179,4.20,1.00,0.38,4.58,19.9900,9.9900,8.9900,9.25,9.75,,10.99,14.99,10.99,9.00,8.00,8.99
BT-BP-30194,"BinTEK™ Battery for LG G4 BL-51YF 3000mAH Li-Ion Premium ",24,4,35.00,6.50,4.34,6.05,10.5900,8.8900,0.0000,5.99,8.95,,9.99,10.50,,,8.00,7.99
BTY-APL-006,"1150 mAH Li-Ion Replacement Battery for iPhone 3G",0,,0.00,0.00,0.00,0.00,3.9500,3.8900,0.0000,,,,,,,,,
BTY-BKB-006,"Blackberry Bold 9780 9700 9000 Replacement Battery",1,,0.00,0.00,0.00,0.00,3.9500,3.4900,1.9900,,,1.99,,1.76,,,,
FLX-SAM-1449,"Charging Port Flex Cable for Samsung Galaxy Note 4 N910V",5,2,15.00,6.52,0.90,2.44,9.0100,7.5900,4.1900,5.49,4.25,4.99,5.99,6.64,,,6.00,
SRN-SAM-1348,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Note Edge N915A N915T - Black",0,,840.00,6.70,6.88,126.40,161.1600,151.0900,178.9900,,190.00,178.99,,,,,,
FLX-SAM-695,"Power Button for Samsung Galaxy Note",168,,0.00,0.00,0.00,0.00,2.9500,0.8900,0.0000,,,,,,,,,
FLX-SAM-1440,"Sim Card Reader for Samsung Galaxy Note 3 ",0,,6.00,6.43,0.71,1.04,2.5000,1.9900,1.9900,,,0.99,2.49,,,,,
FLX-SAM-1438,"Vibration Motor without Flex Cable for Samsung Galaxy Note 3",2,,8.00,6.43,0.71,1.35,3.2400,2.5900,1.4900,3.99,4.00,0.99,2.99,2.16,,,3.00,
FLX-SAM-1437,"Sim Card Connector for Samsung Galaxy S5",5,,4.00,6.60,1.72,0.87,3.9500,,2.1900,5.49,,,,,,,2.00,1.99
APL-003-1639,"LCD and Home Button Tester for iPhone 6S Plus",9,2,20.00,6.56,0.71,3.16,8.3200,6.5900,0.0000,,,,,,,,,
APL-003-1638,"LCD and Home Button Tester for iPhone 6S ",10,2,20.00,6.56,1.23,3.24,8.3200,6.5900,3.4900,4.49,3.50,,3.99,,3.99,,,
SRN-LGM-601,"Assembly LCD Touch Screen Digitizer For LG Tribute 2 LS665 H340 H340N H320 C50",0,,190.00,6.89,9.57,28.97,33.8800,31.4900,29.9900,,,,28.99,,,,,
FLX-SAM-1435,"Rear Camera Lens for Samsung Galaxy S7 Edge - Silver Titanium (Pack of 5)",9,,25.00,6.58,0.96,3.95,8.0220,6.3000,5.9900,3.29,7.99,,,,,,,4.99
FLX-HTC-590,"Rear Facing Depth Sensor for HTC One M8",0,,20.00,6.45,2.08,3.42,7.1800,5.6900,0.0000,,,,,,,,,
SRN-NOK-165,"LCD and Touch Screen Digitizer for Nokia Lumia 925 - Black",0,,0.00,0.00,0.00,0.00,49.9900,,0.0000,,,,,56.40,,,50.00,
BT-BP-30066,"BinTEK™ HTC One M8 2600mAH Li-Ion Premium Battery",10,,22.00,6.60,9.07,4.71,13.9900,13.9900,0.0000,,11.50,,9.99,11.26,,,8.00,
BT-BP-30066K,"BinTEK™ HTC One M8 B0P6B100 2600mAH Li-Polymer Premium Battery with Tools",10,,0.00,0.00,0.00,0.00,17.9900,,0.0000,,,,,,,,,
APL-001-0282,"LCD and Touch Screen Digitizer for iPhone 4S White",7,11,60.00,6.58,3.79,9.69,14.9500,13.9900,12.9900,11.50,11.75,13.98,13.99,15.65,13.99,13.00,12.00,14.99
APL-001-1172,"LCD and Touch Screen Digitizer for iPhone 4S White - Original - Grade A",0,,0.00,0.00,0.00,0.00,13.5000,,0.0000,,,,,,,,,
APL-001-1176,"LCD and Touch Screen Digitizer for iPhone 4S White - Original - Grade C",0,,0.00,0.00,0.00,0.00,13.5000,,0.0000,,,,,,,,,
APL-001-1652,"LCD and Touch Screen Digitizer for iPhone 4S White Grade B",0,,0.00,0.00,0.00,0.00,13.5000,,0.0000,,,,,,,,,
APL-003-1607,"Home Button Assembly for iPhone 6S & 6S Plus – Gold",40,15,7.00,6.56,0.71,1.18,3.8400,3.0900,1.8900,2.49,2.50,0.00,3.99,5.40,1.99,4.00,3.00,3.99
SRN-LGM-614,"LCD and Touch Screen Digitizer for LG V10 H900 H901 VS990 - Space Black",3,3,350.00,6.56,7.93,54.56,110.1600,102.5400,69.9900,95.00,144.99,65.99,70.99,,,,,
SRN-SAM-1386,"Touch Screen Digitizer for Samsung Galaxy Grand Prime - Grey",0,,25.00,6.88,1.59,3.86,10.1200,8.7900,0.0000,,,,,,,,0.00,
SRN-SAM-1437,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 - Blue Topaz (Premium)",0,,990.00,6.70,7.05,148.81,189.7300,159.9900,124.9900,125.00,137.50,0.00,0.00,159.63,129.95,,120.00,129.99
SRN-HTC-1155,"LCD and Touch Screen Digitizer for HTC Desire 816 - White",4,,145.00,6.82,8.90,22.57,31.6000,29.3400,0.0000,,,,,,,,,
SRN-HTC-1156,"LCD and Touch Screen Digitizer for HTC Desire 816 - Black",1,1,150.00,6.82,7.55,23.10,34.9900,,19.9900,,,18.99,28.99,,,,,
SRN-ONP-003,"LCD and Touch Screen Digitizer for OnePlus 3 (REV 1.3) - Graphite",0,,710.00,6.70,7.75,107.13,136.4300,127.8900,0.0000,,,,,,,,,
SRN-SAM-1415,"Touch Screen Digitizer for Samsung Galaxy Core Prime - Black",4,4,25.00,6.73,8.13,4.92,7.9000,6.6900,6.9900,,,5.99,29.99,6.53,,,8.00,
SRN-NOK-164,"LCD and Touch Screen Digitizer for Microsoft Lumia 950 - Black",2,,280.00,6.50,8.78,44.43,166.1700,155.7900,0.0000,,,,,,,,,
FLX-ONP-003,"Charging Port Flex Cable Replacement for OnePlus 2",2,,25.00,6.85,2.17,3.97,8.3400,6.5500,0.0000,,,,,,,,,
FLX-ONP-002,"Rear Camera Replacement for OnePlus 2",0,,0.00,0.00,0.00,0.00,34.9900,,0.0000,,,,,,,,,
FLX-ONP-001,"Front Camera Replacement for OnePlus 2",0,,0.00,0.00,0.00,0.00,39.9900,,0.0000,,,,,,,,,
FLX-SAM-1486,"Home Button Flex Cable for Samsung Galaxy S6 Edge Plus - Gold Platinum",5,,35.00,6.65,1.78,5.53,12.9900,,5.1900,5.25,,7.99,4.99,,,,7.00,6.99
FLX-SAM-1487,"Home Button Flex Cable for Samsung Galaxy S6 Edge Plus - Silver Titanium",0,,35.00,6.65,1.78,5.53,12.9900,,7.9900,,,7.99,,,,,,6.99
FLX-SAM-1488,"Sim Card Tray for Samsung Galaxy S6 Edge Plus - White Pearl",0,,4.00,6.65,1.78,0.87,6.9500,,0.0000,,,,,,,,,
SRN-LGM-615,"LCD and Touch Screen Digitizer Replacement for LG Escape2 -Black",0,,130.00,6.85,7.23,20.03,28.0400,26.0400,16.5000,,,15.50,,,,,,
SRN-LGM-338,"LG G3 D850 D851 D855 VS985 LS990 LCD Digitizer Assembly Gold - Grade A",0,,0.00,0.00,0.00,0.00,54.8100,,0.0000,,,,,,,,,
SRN-LGM-488,"LG G3 D850 D851 D855 VS985 LS990 LCD Digitizer Assembly Gold Grade B",0,,0.00,0.00,0.00,0.00,54.6000,,0.0000,,,,,,,,,
SRN-SAM-718,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black - Grade C",3,1,0.00,0.00,0.00,0.00,78.9900,,0.0000,,,,,,,,,
SRN-SAM-714,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black - Grade A",0,2,0.00,0.00,0.00,0.00,86.9900,,0.0000,,,,,,,,,
SRN-SAM-716,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black - Grade B",0,,0.00,0.00,0.00,0.00,84.9900,,0.0000,,,,,,,,,
BT-BP-30064,"BinTEK™ Battery for Samsung Galaxy Note 4 EB-KN910BWEGW 3220mAH Li-Ion Premium (With NFC)",1005,33,4.90,1.00,0.10,5.00,12.9900,12.9900,0.0000,,7.95,,7.99,18.92,5.49,8.25,8.00,8.99
BT-BP-30062,"BinTEK™ Battery for Samsung Galaxy S5 EB-BG900BBC 2800mAH Li-Ion Premium ",0,26,21.00,6.60,9.07,4.56,7.9900,7.9900,0.0000,5.00,,,,16.26,4.99,,6.00,6.99
SRN-NOK-074,"LCD + Touch Screen Digitizer for Nokia Lumia 1020 Black",0,,350.00,6.89,2.32,51.13,70.2100,63.9700,59.9900,,,,,68.08,,,60.00,
SRN-LGM-352,"LCD + Touch Screen Digitizer for LG G Flex D950 D955 D958 D959 F340 LS995 Black",0,,520.00,6.88,9.56,76.97,94.6100,88.0600,0.0000,,,,,94.01,,,110.00,
SRN-LGM-596,"LCD + Touch Screen Digitizer for LG G Flex D950 D955 D958 D959 F340 LS995 Black - Grade A",0,,0.00,0.00,0.00,0.00,90.2500,,0.0000,,,,,,,,,
FLX-SAM-1381,"Earpiece Speaker for Samsung Galaxy Note 5 ",3,,15.00,6.87,1.56,2.41,7.9600,6.8900,1.9900,4.94,7.00,1.99,1.99,4.51,,,,
SRN-SAM-1336,"Galaxy S6 Edge G925F LCD + Touch Screen Digitizer - White Pearl - Grade A",0,,0.00,0.00,0.00,0.00,163.0200,,0.0000,,,,,,,,,
SRN-SAM-1337,"Galaxy S6 Edge G925F LCD + Touch Screen Digitizer - White Pearl - Grade B",0,,0.00,0.00,0.00,0.00,162.3600,,0.0000,,,,,,,,,
SRN-SAM-1339,"Galaxy S6 Edge G925F LCD + Touch Screen Digitizer - Gold Platinum - Grade A",0,,0.00,0.00,0.00,0.00,154.9900,,0.0000,,,,,,,,,
SRN-SAM-1321,"Galaxy S6 Edge G925F G925T G925V G925A LCD + Touch Screen Digitizer - Black Sapphire - Grade A",0,,0.00,0.00,0.00,0.00,174.9900,,0.0000,,,,,,,,,
FLX-SAM-1317,"Power Button Vibration Motor Flex Cable for Samsung Galaxy Note 4",44,,8.00,6.50,2.30,1.58,4.6575,3.4900,1.7900,2.50,2.00,1.50,0.99,1.77,,,3.00,
SRN-LGM-592,"LG G4 LCD Touch Screen Digitizer Assembly - Black - Grade A",0,,0.00,0.00,0.00,0.00,41.0900,,0.0000,,,,,,,,,
SRN-LGM-603,"LG G4 LCD Touch Screen Digitizer Assembly - Black - Grade C",0,,0.00,0.00,0.00,0.00,40.7700,,0.0000,,,,,,,,,
APL-003-1382,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 Black",2,,10.00,6.73,1.29,1.68,3.9330,3.1900,1.7900,3.00,3.50,1.80,,3.81,,,,6.99
APL-003-1384,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 White",4,,10.00,6.73,1.29,1.68,4.3470,3.5900,1.7900,3.00,3.50,1.80,,3.81,,,,6.99
APL-003-1386,"Home Button for iPod Touch 5 Black",6,,5.00,6.52,0.90,0.90,2.4700,1.9900,1.6900,,,,,1.77,,,,
APL-003-1388,"Home Button for iPod Touch 5 White",6,,7.00,6.70,6.86,2.07,3.0500,2.3900,1.6900,,,,,1.77,,,,
APL-003-1394,"Home Button Flex for iPad Air",3,,5.00,6.80,0.93,0.87,5.0625,3.7900,1.9900,2.99,3.00,1.45,2.99,4.63,,,4.00,4.99
APL-003-1398,"Home Button Metal Bracket for iPad Air",10,3,3.00,6.89,2.07,0.74,2.3250,1.9900,1.4900,,1.50,,,1.63,,,,
APL-001-2191,"LCD and Touch Screen Digitizer Assembly for iPhone 6s – White - Grade B",0,,0.00,0.00,0.00,0.00,75.9900,,0.0000,,,,,,,,,
APL-001-2189,"LCD and Touch Screen Digitizer Assembly for iPhone 6s – White - Grade A",2,1,0.00,0.00,0.00,0.00,76.9900,,0.0000,,,,,,,,,
APL-001-2248,"LCD and Touch Screen Digitizer Assembly for iPhone 6s – White - Grade C",0,,0.00,0.00,0.00,0.00,36.9900,,0.0000,,,,,,,,,
FLX-HTC-582,"HTC One M8 Charging Port Flex Cable Sprint/T-Mobile",4,1,16.00,6.65,6.50,3.38,7.8100,6.5900,3.4900,6.59,3.50,,4.99,6.75,,,6.00,
SRN-SAM-1274,"Galaxy S6 G920F LCD + Touch Screen Digitizer - Black Sapphire - Grade A",0,,0.00,0.00,0.00,0.00,143.9900,,0.0000,,,,,,,,,
SRN-SAM-1275,"Galaxy S6 G920F LCD + Touch Screen Digitizer - Black Sapphire - Grade B",0,,0.00,0.00,0.00,0.00,142.9900,,0.0000,,,,,,,,,
FLX-SAM-1269,"Charging Port Flex Cable for Samsung Galaxy S6 G920F Rev 0.6A",11,,20.00,6.65,1.78,3.28,7.8300,6.5900,5.5900,5.65,6.00,,,5.91,,,8.00,
APL-003-1508,"Volume Flex Cable with Volume Button and Mute Switch Connector for iPhone 6 Plus",6,4,8.00,6.56,1.23,1.41,6.0525,4.4900,1.7900,1.99,,1.25,2.99,3.03,,,3.00,
APL-001-2048,"LCD and Touch Screen Digitizer for iPad Air 2 - Black",16,21,1280.00,6.60,7.58,195.09,243.8625,232.1600,223.9900,235.00,184.50,224.99,239.99,131.58,213.95,,200.00,225.00
APL-001-2050,"LCD with Touch Screen Digitizer for IPad Air 2 Black - Grade B",0,,0.00,0.00,0.00,0.00,235.0800,,0.0000,,,,,,,,,
APL-001-2051,"LCD with Touch Screen Digitizer for IPad Air 2 Black - Grade C",0,,0.00,0.00,0.00,0.00,234.1100,,0.0000,,,,,,,,,
APL-001-2049,"LCD with Touch Screen Digitizer for IPad Air 2 Black - Grade A",1,,0.00,0.00,0.00,0.00,236.0600,,0.0000,,,,,,,,,
FLX-LGM-366,"LG Optimus G2 D800 D801 D803 Ground Flex Cable",2,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-340,"LG Optimus G2 Verizon VS980 Ground Flex",4,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
APL-003-1356,"Home Button for iPhone 5c Black",8,7,1.50,6.60,0.50,0.30,1.3500,1.1900,0.9900,1.09,,,1.99,,,,1.50,
APL-003-1332,"Home Button with Flex Cable for iPhone 5S - Black",25,25,6.00,6.56,0.71,1.02,3.5300,2.7900,1.7900,1.79,3.00,1.95,2.99,3.05,1.99,,3.00,3.99
APL-003-1336,"Bluetooth & WiFi Antenna Cable for iPad Air",12,2,7.00,6.82,2.24,1.35,3.1900,2.4900,1.1900,4.89,3.00,1.50,2.99,,,,,3.99
APL-003-1338,"Home Button for iPad Air White",3,,4.00,6.80,2.21,0.91,1.5250,1.2900,0.9900,,,0.80,1.99,1.27,,,,
APL-003-1340,"Home Button for iPad Air Black",5,,4.00,6.89,1.72,0.83,1.5250,1.2900,0.9900,,1.50,0.80,1.99,1.28,,,,
APL-003-1342,"GPS Connecting Flex Cable for iPad Air",8,,8.00,6.88,3.46,1.67,2.4500,1.8900,1.7900,0.00,3.00,1.99,,2.64,,,,
APL-003-1346,"Charging Port Dock Flex Cable for iPad Air White",12,4,10.00,6.50,1.34,1.74,4.1200,3.3900,2.2900,2.99,4.00,2.25,3.99,3.97,,,4.00,3.99
APL-003-1348,"Charging Port Dock Flex Cable for iPad Air Black",13,2,10.00,6.50,1.34,1.74,4.1200,3.3900,2.2900,2.99,3.75,2.25,2.99,3.97,,,4.00,3.99
APL-003-1354,"Antenna Connector Cable for iPhone 5S",3,,3.00,6.85,3.68,0.98,1.9500,1.6900,0.3900,2.69,,,,0.43,,,,
APL-003-1298,"Mute Volume Power Metal Buttons for iPhone 5S SE - Gold",10,,4.00,6.76,1.13,0.76,3.9500,1.4900,0.9900,,2.25,,1.49,2.17,,,2.00,
APL-003-1300,"Mute Volume Power Metal Buttons for iPhone 5S SE - Silver",10,,4.00,6.76,1.13,0.76,2.7120,2.0900,1.8900,1.99,2.25,,0.99,2.17,,,2.00,
APL-003-1302,"Home Button Flex Cable for iPhone 5S",9,,4.00,6.82,1.80,0.85,2.1300,1.7900,1.6900,1.79,,1.95,2.99,1.90,,2.00,,
APL-003-1304,"Headphone Jack Charging Port Flex Cable for iPhone 5S Black",8,12,10.00,6.45,0.95,1.70,4.5100,3.6300,2.4900,3.29,3.50,1.99,3.99,,,5.00,4.00,4.99
APL-003-1306,"Headphone Jack Charging Port Flex Cable for iPhone 5S White",17,27,10.00,6.60,0.50,1.59,4.6100,3.3900,2.4900,3.29,3.00,1.99,3.99,,,5.00,4.00,
APL-003-1308,"Power Volume Flex Cable for iPhone 5S SE",5,15,9.00,6.56,0.71,1.48,3.9790,3.2900,2.9900,8.50,,4.99,4.99,3.71,,3.00,4.00,0.00
APL-003-1314,"Charging Port and Headphone Jack Flex Assembly for iPhone 5c",30,32,11.00,6.56,0.71,1.79,4.9300,3.6100,2.3900,2.39,4.00,2.35,3.99,6.62,2.49,5.50,4.00,
APL-003-1316,"Home Button Flex Cable for iPhone 5c",24,5,1.50,6.56,0.71,0.34,1.3250,1.1900,0.9900,0.49,1.25,0.50,0.99,1.33,0.49,,1.50,2.99
APL-003-1292,"Power Button / Volume Button / Mute Button for iPhone 5c – White",9,,2.00,6.76,1.13,0.46,3.1920,2.4900,0.9900,2.99,,0.00,,1.52,,,3.00,
FLX-SNY-043,"Loudspeaker Replacement for Sony Xperia Z5 Premium",2,,4.00,6.50,3.25,1.12,2.6900,2.0900,1.9900,,,0.99,,,,,,
FLX-SNY-042,"Charging Port Flex Cable Replacement for Sony Xperia Z5 Premium",5,,15.00,6.78,1.56,2.44,6.3200,4.6900,0.0000,,7.00,,,6.74,,,,
FLX-SNY-041,"Earpiece Speaker Replacement for Sony Xperia Z5 Premium",2,,3.00,6.50,3.25,0.96,2.4000,2.0900,0.9900,,,0.50,,,,,,
FLX-SNY-040,"Power Button Fingerprint Sensor Flex Cable Replacement for Sony Xperia Z5 Compact",0,,12.00,6.50,1.68,2.10,5.2900,3.8900,0.0000,,,,,,,,,
FLX-SNY-039,"Rear Camera Flex Cable Replacement for Sony Xperia Z5 Compact",2,,70.00,6.50,3.25,11.27,17.4700,15.4900,0.0000,,,,,,,,,
FLX-SNY-038,"Front Camera Flex Cable Replacement for Sony Xperia Z5 Compact",2,,25.00,6.50,3.25,4.35,8.2700,6.9900,0.0000,,8.00,,,,,,,
FLX-SNY-036,"Headphone Jack Replacement for Sony Xperia Z5 Compact",1,1,13.00,6.50,3.25,2.50,5.6300,4.1900,0.0000,,,,,,,,,
FLX-SNY-037,"Camera Flash Flex Cable Replacement for Sony Xperia Z5 Compact",1,,13.00,6.50,3.25,2.50,5.6300,4.1900,2.6000,,,,,2.74,,,,
APL-003-1663,"Rear Camera Lens Glass Cover for iPhone 6S/6S Plus - Silver (Pack of 10)",10,10,20.00,6.56,0.71,3.16,6.4470,5.0700,4.9900,3.99,1.00,0.80,0.99,,,,1.00,
SRN-LGM-606,"LCD + Touch Screen Digitizer with Frame for LG Optimus G F180",0,,65.00,6.45,2.50,10.47,16.7520,14.4900,0.0000,,,,,,,,,
FLX-UCP-197,"Home Button Replacement for Huawei Nexus 6P - Graphite",0,,20.00,6.70,1.00,3.13,6.5730,5.1900,0.0000,,6.00,,,,,,,
SRN-LGM-607,"LCD and Touch Screen Digitizer for LG G3 Vigor D725 with Frame - Black",0,,0.00,0.00,0.00,0.00,42.9900,,0.0000,,,,,,,,,
SRN-LGM-608,"LCD and Touch Screen Digitizer for LG G3 Vigor D725 with Frame - White",0,,0.00,0.00,0.00,0.00,42.9900,,0.0000,,,,,,,,,
SRN-LGM-609,"LCD and Touch Screen Digitizer for LG G3 Vigor D725 with Frame - Gold",0,,0.00,0.00,0.00,0.00,42.9900,,0.0000,,,,,,,,,
FLX-LGM-604,"Charging Port Flex Cable for LG G5",7,4,30.00,6.56,3.73,5.14,12.0100,10.0800,5.9900,5.99,,6.99,0.00,9.46,,,12.00,
FLX-LGM-605,"Rear Camera Lens for LG V10 - Space Black",1,2,20.00,6.89,2.07,3.20,9.2200,7.9900,2.9900,5.18,,2.99,,,,,,
APL-003-1662,"Rear Camera Lens Glass Cover for iPhone 6S/6S Plus - Rose Gold (Pack of 10)",9,1,20.00,6.56,1.23,3.24,6.4890,5.1000,3.9900,3.99,1.00,1.50,0.99,,,,1.00,
APL-003-1661,"Loudspeaker for iPhone 6 Plus",9,6,8.00,6.56,0.71,1.33,4.5200,3.3200,2.4900,2.49,,2.99,3.99,1.89,2.99,,3.00,3.99
APL-003-1660,"Earpiece Speaker for iPhone 5S SE",35,5,2.00,6.60,0.50,0.38,2.4200,1.8900,0.7900,0.99,1.50,0.80,0.99,0.78,0.99,,2.00,3.99
APL-003-1659,"Loudspeaker for iPad Mini 3",4,,6.00,6.46,2.54,1.32,3.1700,2.4900,0.0000,,,,,,,,,
APL-003-1658,"Charging Port Replacement for iPad Mini 3 - Black",7,4,8.00,6.88,1.49,1.38,4.1200,3.3900,0.0000,,,,,,,,6.00,
