SKU,ItemName,"Raw Cost","True Cost",Default,D1,D3,D10,L1,L3,L10,B1,B3,B10,S1,S3,S10,G1,G3,G10,P1,P3,P10,Dm1,Dm3,Dm10,"is ignored?"
FLX-LGM-220,"LG Optimus F7 LG870 LG 870 Home Button - Black",0,0,3.9500,3.95,3.45,0,1.29,1.26,0,0,0,0,1.23,1.26,0,1.23,1.26,0,1.29,1.29,0,1.23,1.26,0,0
FLX-LGM-222,"LG Optimus F7 LG870 LG 870 Charging Port Flex Cable",15,2.68,6.0300,5.49,5.63,0,4.82,4.96,0,0,0,0,4.29,4.56,0,4.15,4.42,0,4.09,4.19,0,3.94,4.02,0,0
FLX-LGM-224,"LG Optimus F7 LG870 LG 870 Back Camera Flex Cable",0,0,21.9500,21.95,21.45,0,19.69,19.2,0,0,0,0,18.71,19.2,0,18.71,19.2,0,18.79,19.29,0,18.71,19.2,0,0
FLX-LGM-226,"LG Optimus F7 LG870 LG 870 Front Camera Flex Cable",0,0,6.9500,6.95,6.45,0,4.99,4.87,0,0,0,0,4.74,4.87,0,4.74,4.87,0,4.79,4.89,0,4.74,4.87,0,0
FLX-LGM-228,"LG Optimus F7 LG870 LG 870 Volume and Power Key Flex Cable",0,0,12.9500,12.95,12.45,0,10.09,9.84,0,0,0,0,9.59,9.84,0,9.59,9.84,0,9.59,9.89,0,9.59,9.84,0,0
FLX-LGM-230,"LG Optimus F7 LG870 LG 870 Volume and Power Buttons",0,0,3.9500,3.95,3.45,0,1.29,1.26,0,0,0,0,1.23,1.26,0,1.23,1.26,0,1.29,1.29,0,1.23,1.26,0,0
FLX-LGM-232,"LG Optimus F7 LG870 LG 870 WIFI and Signal Antennas Flex Cable",0,0,6.9500,6.95,6.45,0,4.49,4.38,0,0,0,0,4.27,4.38,0,4.27,4.38,0,4.29,4.39,0,4.27,4.38,0,0
FLX-LGM-234,"LG Optimus F7 LG870 LG 870 Ear Piece Speaker Flex Cable",0,0,17.9500,17.95,17.45,0,15.59,15.2,0,0,0,0,14.81,15.2,0,14.81,15.2,0,14.89,15.29,0,14.81,15.2,0,0
FLX-LGM-236,"LG Optimus F7 LG870 LG 870 Headphone Audio Jack Flex",0,0,7.9500,7.95,7.45,0,5.19,5.06,0,0,0,0,4.93,5.06,0,4.93,5.06,0,4.99,5.09,0,4.93,5.06,0,0
FLX-LGM-238,"LG Optimus F7 LG870 LG 870 Vibrator Motor",0,0,4.9500,4.95,4.45,0,2.49,2.43,0,0,0,0,2.37,2.43,0,2.37,2.43,0,2.39,2.49,0,2.37,2.43,0,0
FLX-LGM-240,"LG Optimus F7 LG870 LG 870 Replacement Screws Set",0,0,6.9500,6.95,6.45,0,4.49,4.38,0,0,0,0,4.27,4.38,0,4.27,4.38,0,4.29,4.39,0,4.27,4.38,0,0
FLX-LGM-242,"LG Optimus F7 LG870 LG 870 Loud Speaker Flex",0,0,5.9500,5.95,5.45,0,3.49,3.4,0,0,0,0,3.32,3.4,0,3.32,3.4,0,3.39,3.49,0,3.32,3.4,0,0
SRN-LGM-184,"LG Optimus F7 LG870 LG 870 Logic Motherboard - Powers Up - Used",0,0,50.9500,18.95,18.86,0,18.76,18.67,0,0,0,0,18.38,18.67,0,18.38,18.67,0,18.39,18.69,0,18.38,18.67,0,0
SRN-LGM-186,"LG Optimus F7 LG870 LG 870 Logic Motherboard - No Power - Used",0,0,32.9500,5.95,5.92,0,5.89,5.86,0,0,0,0,5.77,5.86,0,5.77,5.86,0,5.79,5.89,0,5.77,5.86,0,0
SRN-LGM-188,"LG Optimus F7 LG870 LG 870 Touch Screen Digitizer - Used",0,0,18.9500,5.95,5.92,0,5.89,5.86,0,0,0,0,5.77,5.86,0,5.77,5.86,0,5.79,5.89,0,5.77,5.86,0,0
SRN-LGM-192,"LG Optimus F7 LG870 LG 870 Touch Screen Digitizer - Cracked Glass",0,0,5.9500,2.95,2.94,0,2.92,2.91,0,0,0,0,2.86,2.91,0,2.86,2.91,0,2.89,2.99,0,2.86,2.91,0,0
SRN-LGM-196,"LG Optimus F7 LG870 LG 870 LCD Screen - Used",0,0,34.9500,9.95,9.9,0,9.85,9.8,0,0,0,0,9.65,9.8,0,9.65,9.8,0,9.69,9.89,0,9.65,9.8,0,0
BT-BP-30120K,"BinTEK™ Motorola Droid Ultra XT1080 EU20 2130mAH Li-Polymer Premium Battery with Tools",0,0,14.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30122K,"BinTEK™ Motorola Droid Razr HD EV30 2460mAH Li-Polymer Premium Battery with Tools",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-001-0764,"LCD and Touch Screen Digitizer for iPhone 4S Black Grade B",0,0,21.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30154K,"BinTEK™ Samsung S6 2550mAH Li-Polymer Premium Battery with Tools",0,0,11.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-826,"Samsung Galaxy Note 2 i605 L900 Vibrator Motor &amp; Power Key Button Flex Cable",0,0,7.9500,6.95,7.45,0,5.69,5.84,0,0,0,0,5.69,5.84,0,5.69,5.84,0,5.69,5.89,0,5.69,5.84,0,0
BT-BP-30152K,"BinTEK™ Samsung Galaxy Tab 8.9 P7300 6100mAH Li-Polymer Premium Battery with Tools",0,0,18.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30150K,"BinTEK™ Samsung Galaxy Tab 4 10.1/T530 6800mAH Li-Polymer Premium Battery with Tools",0,0,15.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-548,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - Gray - Grade B",0,112.79,138.1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-546,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - Gray - Grade A",0,112.79,138.7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-552,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - White - Grade A",0,106.51,131.0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-554,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - White - Grade B",0,106.51,130.4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-556,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - White - Grade C",0,106.51,129.9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MOT-066,"Motorola Atrix HD MB886 Headphone Jack Flex",10,1.8,4.1400,3.87,3.96,0,3.42,3.51,0,0,0,0,3.33,3.42,0,3.15,3.24,0,2.99,3.09,0,2.83,2.88,0,0
FLX-MOT-068,"Motorola Atrix HD MB886 Volume And Power Button Key",0,0,7.9500,6.95,7.45,0,5.22,5.35,0,0,0,0,5.49,5.35,0,5.49,5.35,0,5.49,5.39,0,5.49,5.35,0,0
FLX-MOT-070,"Motorola Atrix HD MB886 Loud Speaker Flex",0,0,3.9500,2.95,3.45,0,1.13,1.16,0,0,0,0,1.19,1.16,0,1.19,1.16,0,1.19,1.19,0,1.19,1.16,0,0
FLX-MOT-072,"Motorola Atrix HD MB886 Screw Set All",0,0,9.9500,9.95,9.45,0,7.09,6.91,0,0,0,0,7.09,6.91,0,7.09,6.91,0,7.09,6.99,0,7.09,6.91,0,0
FLX-MOT-074,"Motorola Atrix HD MB886 Camera Flash Flex Cable",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.59,4.48,0,4.59,4.48,0,4.59,4.49,0,4.59,4.48,0,0
FLX-MOT-076,"Motorola Atrix HD MB886 Back Camera Flex Cable",0,0,12.9500,12.95,12.45,0,10.09,9.84,0,0,0,0,10.09,9.84,0,10.09,9.84,0,10.09,9.89,0,10.09,9.84,0,0
FLX-MOT-078,"Motorola Atrix HD MB886 Front Camera And Proximity Sensor Flex Cable",0,0,6.9500,6.95,6.45,0,4.09,3.99,0,0,0,0,4.09,3.99,0,4.09,3.99,0,4.09,3.99,0,4.09,3.99,0,0
FLX-MOT-080,"Motorola Atrix HD MB886 Camera Flash Lens",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.59,4.48,0,4.59,4.48,0,4.59,4.49,0,4.59,4.48,0,0
BTY-MOT-026,"Motorola Atrix HD MB886 Battery 1750 MAH - Used",0,0,9.9500,5.99,2.94,0,2.99,2.94,0,0,0,0,2.89,2.94,0,2.89,2.94,0,2.89,2.99,0,2.89,2.94,0,0
SRN-MOT-276,"Motorola Atrix HD MB886 LCD Screen - Used",0,0,19.9500,10.95,10.9,0,10.84,10.79,0,0,0,0,10.62,10.79,0,10.62,10.79,0,10.69,10.79,0,10.62,10.79,0,0
SRN-MOT-280,"Motorola Atrix HD MB886 Touch Screen Digitizer - Used",0,0,13.9500,6.95,6.92,0,6.88,6.85,0,0,0,0,6.74,6.85,0,6.74,6.85,0,6.79,6.89,0,6.74,6.85,0,0
SRN-MOT-282,"Motorola Atrix HD MB886 Touch Screen Digitizer - Used - Cracked Glass",0,0,5.9500,3.95,3.93,0,3.91,3.89,0,0,0,0,3.83,3.89,0,3.83,3.89,0,3.89,3.89,0,3.83,3.89,0,0
SRN-MOT-284,"Motorola Atrix HD MB886 Logic Motherboard Powers Up - Used",0,0,45.9500,39.95,39.75,0,39.55,39.35,0,0,0,0,38.76,39.35,0,38.76,39.35,0,38.79,39.39,0,38.76,39.35,0,0
SRN-MOT-286,"Motorola Atrix HD MB886 Logic Motherboard - No Power - Used",0,0,14.9500,14.95,14.88,0,14.8,14.73,0,0,0,0,14.5,14.73,0,14.5,14.73,0,14.59,14.79,0,14.5,14.73,0,0
BTY-COV-230,"Motorola Atrix HD MB886 Front Frame - Black",0,0,8.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-232,"Motorola Atrix HD MB886 Battery Cover Door - Black - Used",0,0,4.9500,3.14,3.09,0,2.99,2.94,0,0,0,0,2.89,2.94,0,2.89,2.94,0,2.89,2.99,0,2.89,2.94,0,0
BTY-COV-234,"Motorola Atrix HD MB886 Internal Aluminum Battery Chassis Frame",0,0,3.9500,3.14,3.09,0,2.99,2.94,0,0,0,0,2.89,2.94,0,2.89,2.94,0,2.89,2.99,0,2.89,2.94,0,0
SRN-SAM-558,"Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - White with Frame - Grade A",0,21.13,28.3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-562,"Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - White with Frame - Grade C",0,21.13,28.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-566,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - Black - Grade B",0,47.26,60.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-568,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - Black - Grade C",0,47.26,60.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-572,"Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade B",0,24.28,32.2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-574,"Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade C",0,24.28,32.1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-242,"Motorola Atrix HD MB886 Front Frame - White",0,0,8.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
ACC-APL-1604,"Case Cover for iPad Mini with Stand  BRITISH FLAG",1.79,1.79,8.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-LGM-246,"LG Motion 4G MS770 Front Camera Flex Cable",0,0,7.9500,7.95,7.45,0,5.89,5.74,0,0,0,0,5.6,5.74,0,5.6,5.74,0,5.69,5.79,0,5.6,5.74,0,0
FLX-LGM-248,"LG Motion 4G MS770 Loud Speaker Flex",0,0,6.9500,6.95,6.45,0,4.49,4.38,0,0,0,0,4.27,4.38,0,4.27,4.38,0,4.29,4.39,0,4.27,4.38,0,0
FLX-LGM-250,"LG Motion 4G MS770 Replacement Screws Complete Set",0,0,10.9500,10.95,10.45,0,8.19,7.99,0,0,0,0,7.78,7.99,0,7.78,7.99,0,7.79,7.99,0,7.78,7.99,0,0
FLX-LGM-254,"LG Motion 4G MS770 Power Volume Vibrator & Flash Flex",0,0,10.9500,10.95,10.45,0,8.69,8.47,0,0,0,0,8.26,8.47,0,8.26,8.47,0,8.29,8.49,0,8.26,8.47,0,0
FLX-LGM-252,"LG Motion 4G MS770 Power Volume Vibrator and Flash Assembly Housing",0,0,6.9500,6.95,6.45,0,4.99,4.87,0,0,0,0,4.74,4.87,0,4.74,4.87,0,4.79,4.89,0,4.74,4.87,0,0
FLX-LGM-256,"LG Motion 4G MS770 Power & Volume Button Key",0,0,9.9500,9.95,9.45,0,7.29,7.11,0,0,0,0,6.93,7.11,0,6.93,7.11,0,6.99,7.19,0,6.93,7.11,0,0
SRN-LGM-198,"LG Motion 4G MS770 Logic Motherboard - Powers Up - Used",0,0,15.9500,12.95,12.89,0,12.82,12.76,0,0,0,0,12.56,12.76,0,12.56,12.76,0,12.59,12.79,0,12.56,12.76,0,0
SRN-LGM-200,"LG Motion 4G MS770 Logic Motherboard No Power - Used",0,0,8.9500,5.95,5.92,0,5.89,5.86,0,0,0,0,5.77,5.86,0,5.77,5.86,0,5.79,5.89,0,5.77,5.86,0,0
SRN-LGM-202,"LG Motion 4G MS770 Touch Screen Digitizer - Used",0,0,12.9500,6.95,6.92,0,6.88,6.85,0,0,0,0,6.74,6.85,0,6.74,6.85,0,6.79,6.89,0,6.74,6.85,0,0
SRN-LGM-206,"LG Motion 4G MS770 Touch Screen Digitizer - Used - Cracked Glass",0,0,4.9500,4.95,4.93,0,4.9,4.88,0,0,0,0,4.8,4.88,0,4.8,4.88,0,4.89,4.89,0,4.8,4.88,0,0
SRN-LGM-210,"LG Motion 4G MS770 LCD Screen - Used",0,0,7.9500,7.79,7.91,0,7.71,7.83,0,0,0,0,7.71,7.83,0,7.71,7.83,0,7.79,7.89,0,7.71,7.83,0,0
BTY-COV-236,"LG Motion 4G MS770 Middle Frame Bezel",0,0,7.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-238,"LG Motion 4G MS770 Back Housing Frame",0,0,5.9500,5.14,5.09,0,4.99,4.94,0,0,0,0,4.89,4.94,0,4.89,4.94,0,4.89,4.99,0,4.89,4.94,0,0
BTY-COV-240,"LG Motion 4G MS770 Back Battery Cover Door - Used",0,0,5.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
FLX-LGM-258,"LG Optimus F3 P659 Home Button Charging Port Flex Cable",15,2.61,5.8725,5.3505,5.481,0,4.698,4.8285,0,0,0,0,4.176,4.437,0,4.0455,4.3065,0,3.99,4.09,0,3.8367,3.915,0,0
FLX-LGM-260,"LG Optimus F3 P659 Flash Volume Flex SD Sim Card Tray Reader",10,1.88,4.3240,4.042,4.136,0,3.572,3.666,0,0,0,0,3.478,3.572,0,3.29,3.384,0,3.19,3.29,0,2.9516,3.008,0,0
FLX-LGM-262,"LG Optimus F3 P659 Wifi and Bluetooth Antenna Flex",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-264,"LG Optimus F3 P659 Replacement Screws Complete Set",0,0,5.9500,5.95,5.45,0,3.99,3.89,0,0,0,0,3.79,3.89,0,3.79,3.89,0,3.79,3.89,0,3.79,3.89,0,0
FLX-LGM-266,"LG Optimus F3 P659 Power and Volume Button",0,0,10.9500,10.95,10.45,0,8.19,7.99,0,0,0,0,7.78,7.99,0,7.78,7.99,0,7.79,7.99,0,7.78,7.99,0,0
FLX-LGM-268,"LG Optimus F3 P659 Loudspeaker Flex",0,0,15.9500,15.95,15.45,0,13.99,13.64,0,0,0,0,13.29,13.64,0,13.29,13.64,0,13.29,13.69,0,13.29,13.64,0,0
FLX-LGM-270,"LG Optimus F3 P659 Vibrator Motor",0,0,7.9500,7.95,7.45,0,5.49,5.35,0,0,0,0,5.22,5.35,0,5.22,5.35,0,5.29,5.39,0,5.22,5.35,0,0
FLX-LGM-272,"LG Optimus F3 P659 Back Camera Flex",0,0,7.9500,7.95,7.45,0,5.29,5.16,0,0,0,0,5.03,5.16,0,5.03,5.16,0,5.09,5.19,0,5.03,5.16,0,0
FLX-LGM-274,"LG Optimus F3 P659 Power Button Flex",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-276,"LG Optimus F3 P659 Earpiece Speaker Flex",0,0,10.9500,10.95,10.45,0,8.19,7.99,0,0,0,0,7.78,7.99,0,7.78,7.99,0,7.79,7.99,0,7.78,7.99,0,0
FLX-LGM-278,"LG Optimus F3 P659 Home Button",0,0,8.9500,8.95,8.45,0,6.39,6.23,0,0,0,0,6.07,6.23,0,6.07,6.23,0,6.09,6.29,0,6.07,6.23,0,0
FLX-LGM-280,"LG Optimus F3 P659 Headphone Jack Flex",0,0,8.9500,8.95,8.45,0,6.39,6.23,0,0,0,0,6.07,6.23,0,6.07,6.23,0,6.09,6.29,0,6.07,6.23,0,0
FLX-LGM-282,"LG Optimus F3 P659 Front Camera Flex",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-284,"LG Optimus F3 P659 Wifi and Bluetooth Extender",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
SRN-LGM-212,"LG Optimus F3 P659 Touch Screen Digitizer with Frame - Used",0,0,14.9500,12.95,12.89,0,12.82,12.76,0,0,0,0,12.56,12.76,0,12.56,12.76,0,12.59,12.79,0,12.56,12.76,0,0
SRN-LGM-214,"LG Optimus F3 P659 LCD Screen - Used",0,0,10.9500,10.95,10.9,0,10.84,10.79,0,0,0,0,10.62,10.79,0,10.62,10.79,0,10.69,10.79,0,10.62,10.79,0,0
SRN-LGM-216,"LG Optimus F3 P659 Logic Motherboard - Powers Up - Used",0,0,64.9500,19.55,19.85,0,19.35,19.65,0,0,0,0,19.35,19.65,0,19.35,19.65,0,19.39,19.69,0,19.35,19.65,0,0
BTY-COV-244,"LG Optimus F3 P659 Back Battery Cover Door - Used",0,0,4.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-246,"LG Optimus F3 P659 Back Housing",0,0,4.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-248,"LG Optimus F3 P659 Middle frame Bezel",0,0,8.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-250,"LG Optimus F3 P659 Inner Front Screen Frame",0,0,12.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-LG-046,"LG Optimus G LS970 BL-T5 Battery 2100 mAh - Used",0,0,14.9500,10.99,7.94,0,7.99,7.94,0,0,0,0,7.89,7.94,0,7.89,7.94,0,7.89,7.99,0,7.89,7.94,0,0
FLX-LGM-286,"LG Optimus G LS970 Wifi and Bluetooth Flex",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-290,"LG Optimus G LS970 Screws Complete Set",0,0,6.9500,6.95,6.45,0,4.49,4.38,0,0,0,0,4.27,4.38,0,4.27,4.38,0,4.29,4.39,0,4.27,4.38,0,0
FLX-LGM-294,"LG Optimus G LS970 Loudspeaker Flex",0,0,6.9500,6.95,6.45,0,4.49,4.38,0,0,0,0,4.27,4.38,0,4.27,4.38,0,4.29,4.39,0,4.27,4.38,0,0
FLX-LGM-296,"LG Optimus G LS970 Rear Component Housing",0,0,14.9500,14.95,14.45,0,12.59,12.28,0,0,0,0,11.96,12.28,0,11.96,12.28,0,11.99,12.29,0,11.96,12.28,0,0
FLX-LGM-298,"LG Optimus G LS970 Volume Key Flex Cable",7,1.57,3.6110,3.3755,3.454,0,2.983,3.0615,0,0,0,0,2.9045,2.983,0,2.7475,2.826,0,2.59,2.69,0,2.4649,2.512,0,0
FLX-LGM-302,"LG Optimus G LS970 Charging Port Flex",18,3.38,7.0980,6.422,6.591,0,5.915,6.084,0,0,0,0,5.408,5.746,0,5.239,5.577,0,5.09,5.29,0,4.9686,5.07,0,0
FLX-LGM-304,"LG Optimus G LS970 Power Button Flex",12,2.58,5.8050,5.289,5.418,0,4.644,4.773,0,0,0,0,4.128,4.386,0,3.999,4.257,0,3.89,4.09,0,3.7926,3.87,0,0
FLX-LGM-306,"LG Optimus G LS970 Volume and Power Button",8,1.47,3.5300,3.31,3.38,0,2.91,2.94,0,0,0,0,2.72,2.79,0,2.57,2.72,0,2.49,2.59,0,2.28,2.43,0,0
FLX-LGM-308,"LG Optimus G LS970 Vibrator Motor Flex",0,0,6.9500,6.95,6.45,0,4.09,3.99,0,0,0,0,3.89,3.99,0,3.89,3.99,0,3.89,3.99,0,3.89,3.99,0,0
FLX-LGM-310,"LG Optimus G LS970 Earpiece speaker Flex",0,0,5.9500,5.95,5.45,0,3.89,3.79,0,0,0,0,3.7,3.79,0,3.7,3.79,0,3.79,3.79,0,3.7,3.79,0,0
SRN-LGM-218,"LG Optimus G LS970 LCD Screen Touch Screen Digitizer Assembly - Used",0,0,46.9500,29.35,29.8,0,29.06,29.5,0,0,0,0,29.06,29.5,0,29.06,29.5,0,29.09,29.59,0,29.06,29.5,0,0
SRN-LGM-220,"LG Optimus G LS970 Logic Motherboard - Powers Up - Used",0,0,40.9500,19.95,19.85,0,19.75,19.65,0,0,0,0,19.35,19.65,0,19.35,19.65,0,19.39,19.69,0,19.35,19.65,0,0
BTY-COV-254,"LG Optimus G LS970 Front Frame",0,0,4.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-256,"LG Optimus G LS970 Back Door Battery Cover - Used",0,0,18.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
BTY-COV-258,"LG Optimus G LS970 Midframe Chassis",0,0,10.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
ACC-SAM-324,"Samsung Galaxy Note 3 Glossy TPU Silicone Skin Case - Black",3,0.83,2.0750,1.7845,1.8675,0,1.66,1.743,0,0,0,0,1.6185,1.7015,0,1.577,1.66,0,1.59,1.69,0,1.4525,1.577,0,0
FLX-LGM-312,"LG Optimus L9 MS769 Screws Complete Set",0,0,5.9500,5.95,5.45,0,3.99,3.89,0,0,0,0,3.79,3.89,0,3.79,3.89,0,3.79,3.89,0,3.79,3.89,0,0
FLX-LGM-314,"LG Optimus L9 MS769 Vibrator Motor Flex",0,0,8.9500,8.95,8.45,0,6.39,6.23,0,0,0,0,6.07,6.23,0,6.07,6.23,0,6.09,6.29,0,6.07,6.23,0,0
FLX-LGM-316,"LG Optimus L9 MS769 Charging Port Cover",0,0,8.9500,8.95,8.45,0,6.39,6.23,0,0,0,0,6.07,6.23,0,6.07,6.23,0,6.09,6.29,0,6.07,6.23,0,0
FLX-LGM-318,"LG Optimus L9 MS769 Power and Volume Key Buttons",0,0,7.9500,7.95,7.45,0,5.09,4.96,0,0,0,0,4.84,4.96,0,4.84,4.96,0,4.89,4.99,0,4.84,4.96,0,0
FLX-LGM-320,"LG Optimus L9 MS769 Back Camera Flex Cable",0,0,12.9500,12.95,12.45,0,10.09,9.84,0,0,0,0,9.59,9.84,0,9.59,9.84,0,9.59,9.89,0,9.59,9.84,0,0
FLX-LGM-322,"LG Optimus L9 MS769 Headphone Jack Flex Cable",0,0,11.9500,11.95,11.45,0,9.19,8.96,0,0,0,0,8.73,8.96,0,8.73,8.96,0,8.79,8.99,0,8.73,8.96,0,0
FLX-LGM-324,"LG Optimus L9 MS769 Front Camera Flex Cable",0,0,9.9500,9.95,9.45,0,7.29,7.11,0,0,0,0,6.93,7.11,0,6.93,7.11,0,6.99,7.19,0,6.93,7.11,0,0
FLX-LGM-326,"LG Optimus L9 MS769 Home Key Button",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-328,"LG Optimus L9 MS769 Loudspeaker Flex Cable",0,0,10.9500,9.95,10.45,0,7.78,7.99,0,0,0,0,7.78,7.99,0,7.78,7.99,0,7.79,7.99,0,7.78,7.99,0,0
FLX-LGM-330,"LG Optimus L9 MS769 Wifi Antenna Flex",0,0,6.9500,6.95,6.45,0,4.59,4.48,0,0,0,0,4.36,4.48,0,4.36,4.48,0,4.39,4.49,0,4.36,4.48,0,0
FLX-LGM-332,"LG Optimus L9 MS769 Power Sim Flash SD and Volume Flex",0,0,11.9500,11.95,11.45,0,9.19,8.96,0,0,0,0,8.73,8.96,0,8.73,8.96,0,8.79,8.99,0,8.73,8.96,0,0
FLX-LGM-334,"LG Optimus L9 MS769 Charging Port and Home Flex",0,0,8.9500,8.95,8.45,0,6.19,6.04,0,0,0,0,5.88,6.04,0,5.88,6.04,0,5.89,6.09,0,5.88,6.04,0,0
SRN-LGM-222,"LG Optimus L9 MS769 P769 P760 LCD Screen - Used",0,0,28.9500,9.75,9.9,0,9.65,9.8,0,0,0,0,9.65,9.8,0,9.65,9.8,0,9.69,9.89,0,9.65,9.8,0,0
SRN-LGM-224,"LG Optimus L9 MS769 Logic Motherboard - Powers Up - Used",0,0,55.9500,19.55,19.85,0,19.35,19.65,0,0,0,0,19.35,19.65,0,19.35,19.65,0,19.39,19.69,0,19.35,19.65,0,0
SRN-LGM-226,"LG Optimus L9 MS769 Touch Screen Digitizer - Used",0,0,27.9500,8.77,8.91,0,8.68,8.82,0,0,0,0,8.68,8.82,0,8.68,8.82,0,8.69,8.89,0,8.68,8.82,0,0
BTY-COV-260,"LG Optimus L9 MS769 Back Door Battery Cover Housing - Used",0,0,19.9500,4.14,4.09,0,3.99,3.94,0,0,0,0,3.89,3.94,0,3.89,3.94,0,3.89,3.99,0,3.89,3.94,0,0
